Emmerich am Rhein,38.23529411764706,29.411764705882355,5.88235294117647,2.941176470588235,2.941176470588235,0,20.588235294117652
Geldern,45.0,35.0,7.5,7.5,2.5,0,2.5
Goch,40.909090909090914,20.454545454545457,6.8181818181818175,4.545454545454546,0,0,27.272727272727266
Kevelaer,44.73684210526316,21.052631578947366,13.157894736842104,5.263157894736842,0,0,15.789473684210535
Kleve,38.63636363636363,29.545454545454547,13.636363636363635,6.8181818181818175,0,0,11.36363636363636
Rees,50.0,29.411764705882355,14.705882352941178,5.88235294117647,0,0,0
Erkrath,35.714285714285715,26.190476190476193,14.285714285714285,4.761904761904762,2.380952380952381,0,16.666666666666657
Haan,34.21052631578947,28.947368421052634,0,7.894736842105263,0,5.263157894736842,28.94736842105263
Heiligenhaus,47.22222222222222,27.77777777777778,5.555555555555555,8.333333333333332,0,0,11.111111111111114
Hilden,31.818181818181817,36.36363636363637,9.090909090909092,6.8181818181818175,0,2.272727272727273,15.909090909090907
Mettmann,36.36363636363637,27.27272727272727,11.363636363636363,9.090909090909092,2.272727272727273,6.8181818181818175,13.63636363636364
Monheim am Rhein,17.5,7.5,5.0,2.5,2.5,0,65.0
Ratingen,34.48275862068966,20.689655172413794,8.620689655172415,5.172413793103448,0,3.4482758620689653,31.034482758620683
Velbert,33.87096774193548,27.419354838709676,11.29032258064516,4.838709677419355,4.838709677419355,0,17.741935483870975
Wülfrath,38.23529411764706,26.47058823529412,8.823529411764707,2.941176470588235,5.88235294117647,0,17.64705882352942
Dormagen,36.36363636363637,36.36363636363637,6.8181818181818175,4.545454545454546,2.272727272727273,2.272727272727273,13.63636363636364
Grevenbroich,36.0,28.000000000000004,6.0,8.0,2.0,0,20.0
Jüchen,47.61904761904761,26.190476190476193,7.142857142857142,7.142857142857142,2.380952380952381,0,9.523809523809533
Kaarst,44.0,18.0,14.000000000000002,8.0,2.0,2.0,14.0
Korschenbroich,47.61904761904761,21.428571428571427,9.523809523809524,4.761904761904762,0,0,16.666666666666686
Meerbusch,46.15384615384615,19.230769230769234,11.538461538461538,11.538461538461538,1.9230769230769231,0,9.615384615384627
Neuss,39.705882352941174,27.941176470588236,10.294117647058822,8.823529411764707,4.411764705882353,4.411764705882353,8.82352941176471
Kempen,45.45454545454545,25.0,13.636363636363635,6.8181818181818175,4.545454545454546,0,4.545454545454547
Nettetal,45.65217391304348,21.73913043478261,8.695652173913043,6.521739130434782,0,4.3478260869565215,17.39130434782608
Tönisvorst,44.73684210526316,28.947368421052634,10.526315789473683,5.263157894736842,0,0,10.526315789473685
Viersen,42.857142857142854,26.785714285714285,10.714285714285714,5.357142857142857,5.357142857142857,0,8.92857142857143
Willich,47.91666666666667,27.083333333333332,12.5,12.5,0,0,0
Dinslaken,28.26086956521739,43.47826086956522,8.695652173913043,2.1739130434782608,6.521739130434782,0,10.869565217391298
Hamminkeln,44.73684210526316,26.31578947368421,10.526315789473683,7.894736842105263,0,0,10.526315789473685
Kamp-Lintfort,25.0,54.54545454545454,9.090909090909092,2.272727272727273,4.545454545454546,0,4.545454545454561
Moers,35.18518518518518,37.03703703703704,9.25925925925926,5.555555555555555,5.555555555555555,0,7.407407407407391
Neukirchen-Vluyn,36.84210526315789,39.473684210526315,10.526315789473683,2.631578947368421,0,0,10.526315789473685
Rheinberg,43.47826086956522,30.434782608695656,17.391304347826086,4.3478260869565215,4.3478260869565215,0,0
Voerde (Niederrhein),33.33333333333333,40.476190476190474,9.523809523809524,2.380952380952381,4.761904761904762,0,9.523809523809547
Wesel,42.0,38.0,8.0,4.0,4.0,0,4.0
Xanten,44.44444444444444,22.22222222222222,8.333333333333332,2.7777777777777777,2.7777777777777777,0,19.44444444444447
Alsdorf,23.684210526315788,52.63157894736842,7.894736842105263,2.631578947368421,2.631578947368421,2.631578947368421,10.526315789473685
Baesweiler,60.526315789473685,23.684210526315788,7.894736842105263,2.631578947368421,5.263157894736842,0,0
Eschweiler,30.0,52.0,4.0,4.0,4.0,0,6.0
Herzogenrath,36.36363636363637,38.63636363636363,9.090909090909092,4.545454545454546,6.8181818181818175,0,4.545454545454547
Stolberg (Rhld.),47.72727272727273,31.818181818181817,4.545454545454546,4.545454545454546,4.545454545454546,0,6.818181818181813
Würselen,34.21052631578947,39.473684210526315,7.894736842105263,7.894736842105263,2.631578947368421,0,7.894736842105274
Düren,40.0,32.0,10.0,4.0,6.0,6.0,8.0
Jülich,37.5,22.5,10.0,5.0,0,0,25.0
Bedburg,41.66666666666667,33.33333333333333,5.555555555555555,2.7777777777777777,0,0,16.66666666666667
Bergheim,50.0,30.434782608695656,6.521739130434782,4.3478260869565215,2.1739130434782608,0,6.521739130434781
Brühl,40.909090909090914,34.090909090909086,13.636363636363635,4.545454545454546,2.272727272727273,0,4.545454545454547
Elsdorf,41.66666666666667,33.33333333333333,8.333333333333332,5.555555555555555,0,0,11.111111111111114
Erftstadt,40.0,32.0,10.0,10.0,0,0,8.0
Frechen,43.47826086956522,30.434782608695656,13.043478260869565,4.3478260869565215,4.3478260869565215,0,4.34782608695653
Hürth,40.909090909090914,34.090909090909086,11.363636363636363,2.272727272727273,4.545454545454546,0,6.818181818181827
Kerpen,41.30434782608695,32.608695652173914,10.869565217391305,4.3478260869565215,4.3478260869565215,0,6.521739130434781
Pulheim,37.5,30.357142857142854,14.285714285714285,7.142857142857142,0,0,10.714285714285722
Wesseling,44.73684210526316,34.21052631578947,7.894736842105263,5.263157894736842,2.631578947368421,0,5.26315789473685
Euskirchen,43.75,25.0,12.5,8.333333333333332,6.25,0,4.166666666666671
Mechernich,40.625,21.875,9.375,6.25,3.125,0,18.75
Zülpich,43.75,25.0,6.25,6.25,3.125,0,15.625
Erkelenz,43.75,18.75,18.75,6.25,0,0,12.5
Geilenkirchen,47.368421052631575,18.421052631578945,13.157894736842104,2.631578947368421,5.263157894736842,0,13.15789473684211
Heinsberg,61.36363636363637,20.454545454545457,9.090909090909092,4.545454545454546,0,0,4.5454545454545325
Hückelhoven,59.09090909090909,22.727272727272727,6.8181818181818175,2.272727272727273,4.545454545454546,0,4.545454545454561
Wegberg,41.66666666666667,27.77777777777778,8.333333333333332,8.333333333333332,0,0,13.888888888888886
Gummersbach,47.72727272727273,31.818181818181817,6.8181818181818175,6.8181818181818175,4.545454545454546,0,2.2727272727272805
Lindlar,52.77777777777778,27.77777777777778,13.88888888888889,5.555555555555555,0,0,0
Radevormwald,37.5,22.5,7.5,5.0,0,0,27.5
Wiehl,36.11111111111111,36.11111111111111,8.333333333333332,5.555555555555555,5.555555555555555,0,8.333333333333343
Wipperfürth,50.0,23.52941176470588,8.823529411764707,2.941176470588235,2.941176470588235,0,11.764705882352942
Bergisch Gladbach,41.935483870967744,24.193548387096776,16.129032258064516,4.838709677419355,4.838709677419355,4.838709677419355,8.064516129032256
Overath,43.18181818181818,27.27272727272727,13.636363636363635,9.090909090909092,0,0,6.818181818181813
Rösrath,36.95652173913043,26.08695652173913,13.043478260869565,8.695652173913043,4.3478260869565215,6.521739130434782,10.869565217391312
Wermelskirchen,35.18518518518518,20.37037037037037,9.25925925925926,7.4074074074074066,3.7037037037037033,3.7037037037037033,24.074074074074076
Alfter,40.0,17.5,20.0,7.5,0,0,15.0
Bad Honnef,35.714285714285715,23.809523809523807,14.285714285714285,7.142857142857142,0,0,19.047619047619065
Bornheim,41.66666666666667,25.0,10.416666666666668,6.25,4.166666666666666,0,12.499999999999986
Hennef (Sieg),43.47826086956522,28.26086956521739,10.869565217391305,4.3478260869565215,4.3478260869565215,0,8.69565217391306
Königswinter,38.46153846153847,23.076923076923077,7.6923076923076925,5.769230769230769,3.8461538461538463,0,21.153846153846146
Lohmar,42.5,20.0,27.500000000000004,2.5,0,0,7.5
Meckenheim,44.73684210526316,18.421052631578945,7.894736842105263,5.263157894736842,0,0,23.684210526315795
Niederkassel,52.63157894736842,26.31578947368421,10.526315789473683,7.894736842105263,0.0,2.631578947368421,2.631578947368425
Rheinbach,47.22222222222222,27.77777777777778,8.333333333333332,8.333333333333332,0,0,8.333333333333343
Sankt Augustin,42.0,32.0,10.0,6.0,4.0,0,6.0
Siegburg,47.82608695652174,23.91304347826087,13.043478260869565,4.3478260869565215,4.3478260869565215,4.3478260869565215,6.521739130434796
Troisdorf,42.30769230769231,32.69230769230769,7.6923076923076925,3.8461538461538463,5.769230769230769,3.8461538461538463,7.692307692307693
Wachtberg,40.476190476190474,23.809523809523807,9.523809523809524,4.761904761904762,0,0,21.428571428571445
Ahaus,47.61904761904761,21.428571428571427,4.761904761904762,4.761904761904762,0,0,21.428571428571445
Bocholt,45.65217391304348,28.26086956521739,8.695652173913043,2.1739130434782608,2.1739130434782608,2.1739130434782608,13.043478260869549
Borken,52.63157894736842,21.052631578947366,10.526315789473683,2.631578947368421,0,0,13.15789473684211
Gronau (Westf.),42.5,30.0,0,5.0,5.0,0,17.5
Stadtlohn,44.11764705882353,14.705882352941178,5.88235294117647,11.76470588235294,0,0,23.529411764705884
Vreden,55.88235294117647,23.52941176470588,8.823529411764707,5.88235294117647,0,0,5.882352941176478
Coesfeld,42.857142857142854,19.047619047619047,9.523809523809524,4.761904761904762,0,0,23.809523809523824
Dülmen,52.27272727272727,29.545454545454547,9.090909090909092,4.545454545454546,4.545454545454546,0,0
Lüdinghausen,44.11764705882353,23.52941176470588,14.705882352941178,5.88235294117647,0,0,11.764705882352956
Nottuln,42.10526315789473,21.052631578947366,10.526315789473683,5.263157894736842,2.631578947368421,0,18.42105263157896
Senden,52.94117647058824,20.588235294117645,11.76470588235294,5.88235294117647,0,0,8.82352941176471
Castrop-Rauxel,30.0,40.0,8.0,4.0,6.0,0,12.0
Datteln,34.21052631578947,42.10526315789473,0,2.631578947368421,5.263157894736842,0,15.789473684210535
Dorsten,47.72727272727273,34.090909090909086,6.8181818181818175,4.545454545454546,4.545454545454546,0,2.2727272727272805
Gladbeck,23.91304347826087,47.82608695652174,6.521739130434782,2.1739130434782608,6.521739130434782,0,13.043478260869563
Haltern am See,38.63636363636363,29.545454545454547,15.909090909090908,4.545454545454546,0,0,11.36363636363636
Herten,27.27272727272727,52.27272727272727,4.545454545454546,2.272727272727273,4.545454545454546,0,9.090909090909093
Marl,29.166666666666668,43.75,4.166666666666666,2.083333333333333,4.166666666666666,0,16.666666666666657
Oer-Erkenschwick,25.0,41.66666666666667,8.333333333333332,2.7777777777777777,5.555555555555555,0,16.66666666666667
Recklinghausen,36.53846153846153,38.46153846153847,9.615384615384617,3.8461538461538463,5.769230769230769,0,5.769230769230774
Waltrop,36.11111111111111,36.11111111111111,8.333333333333332,5.555555555555555,5.555555555555555,0,8.333333333333343
Emsdetten,36.95652173913043,26.08695652173913,10.869565217391305,2.1739130434782608,4.3478260869565215,0,19.565217391304344
Greven,36.84210526315789,31.57894736842105,13.157894736842104,5.263157894736842,5.263157894736842,0,7.894736842105274
Ibbenbüren,36.36363636363637,40.909090909090914,6.8181818181818175,4.545454545454546,4.545454545454546,0,6.818181818181813
Lengerich,34.375,43.75,15.625,6.25,0,0,0
Rheine,47.72727272727273,29.545454545454547,9.090909090909092,4.545454545454546,4.545454545454546,0,4.5454545454545325
Steinfurt,36.95652173913043,26.08695652173913,10.869565217391305,6.521739130434782,4.3478260869565215,0,15.217391304347828
Ahlen,36.36363636363637,34.090909090909086,6.8181818181818175,4.545454545454546,4.545454545454546,0,13.63636363636364
Beckum,36.84210526315789,36.84210526315789,10.526315789473683,5.263157894736842,0,0,10.5263157894737
Oelde,40.625,28.125,9.375,6.25,0,0,15.625
Warendorf,47.61904761904761,23.809523809523807,14.285714285714285,7.142857142857142,0,0,7.142857142857167
Gütersloh,38.46153846153847,28.846153846153843,11.538461538461538,1.9230769230769231,3.8461538461538463,0,15.384615384615401
